 no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
1,1,2,0.4020618556701031,0.25510204081632654,0.5555555555555556,0.10666666666666669,0.32646048109965636,0.31443298969072164,0.37532133676092544,0.1904761904761905,2
0,2,1,0.2577319587628866,0.24999999999999997,1.0,0.655,0.006872852233676976,0.08762886597938144,0.14395886889460155,0.09523809523809525,2
0,1,2,0.17525773195876287,0.11989795918367348,0.5555555555555556,0.020000000000000018,0.1374570446735395,0.14432989690721648,0.11825192802056554,0.163265306122449,2
4,2,1,0.03092783505154639,0.030612244897959183,1.0,0.06666666666666665,0.003436426116838488,0.010309278350515464,0.04113110539845759,0.04081632653061225,2
5,2,2,0.7010309278350515,0.45918367346938777,0.1111111111111111,0.19666666666666666,0.6323024054982818,0.6030927835051546,0.544987146529563,0.5170068027210885,2
2,2,2,0.24742268041237112,0.20663265306122447,0.2222222222222222,0.32333333333333336,0.2233676975945017,0.1958762886597938,0.13624678663239076,0.1360544217687075,2
4,1,2,0.3402061855670103,0.21938775510204078,0.1111111111111111,0.28333333333333344,0.044673539518900345,0.1134020618556701,0.30848329048843187,0.1360544217687075,2
2,2,1,0.9999999999999999,0.5331632653061223,0.7777777777777777,0.1050000000000001,0.8762886597938144,0.5876288659793815,0.6760925449871465,0.46258503401360546,2
2,1,2,0.6804123711340205,0.5331632653061223,0.7777777777777777,0.2316666666666667,0.5876288659793815,0.2422680412371134,0.5912596401028278,0.2448979591836735,2
5,2,1,0.09278350515463918,0.08928571428571429,0.8888888888888888,0.14500000000000002,0.044673539518900345,0.06185567010309278,0.08997429305912596,0.108843537414966,2
1,2,1,0.8762886597938143,0.7142857142857142,0.3333333333333333,0.17000000000000004,0.7010309278350515,0.7010309278350515,0.7095115681233933,0.6938775510204083,2
4,1,2,0.5670103092783505,0.5306122448979591,0.8888888888888888,0.31500000000000006,0.017182130584192438,0.22164948453608246,0.31362467866323906,0.40816326530612246,2
4,1,2,0.8865979381443299,0.520408163265306,0.8888888888888888,0.4,0.6597938144329897,0.16494845360824742,0.5681233933161954,0.8639455782312926,2
1,1,2,0.15463917525773194,0.15561224489795916,0.4444444444444445,0.2533333333333334,0.03092783505154639,0.05670103092783505,0.13624678663239076,0.14285714285714288,2
2,1,2,0.08247422680412371,0.0433673469387755,0.4444444444444445,0.10999999999999999,0.041237113402061855,0.020618556701030927,0.07455012853470437,0.08843537414965986,2
2,1,1,0.6597938144329897,0.375,0.8888888888888888,0.28333333333333344,0.041237113402061855,0.24742268041237112,0.4601542416452442,0.4761904761904762,2
0,1,2,0.4329896907216495,0.26785714285714285,0.6666666666666665,0.2716666666666667,0.08247422680412371,0.24742268041237112,0.34704370179948585,0.3197278911564626,2
4,2,2,0.020618556701030927,0.01530612244897959,0.5555555555555556,0.29666666666666675,0.024054982817869414,0.005154639175257732,0.023136246786632394,0.006802721088435375,2
5,2,1,0.6185567010309277,0.5943877551020408,0.4444444444444445,0.05166666666666675,0.6357388316151202,0.5309278350515464,0.6041131105398458,0.5918367346938775,2
2,1,2,0.3195876288659794,0.16581632653061223,0.6666666666666665,0.02833333333333332,0.11683848797250859,0.015463917525773195,0.2930591259640103,0.2448979591836735,2
3,1,1,0.7422680412371133,0.45663265306122447,0.6666666666666665,0.0033333333333334103,0.1924398625429553,0.15979381443298968,0.4524421593830334,0.34013605442176875,2
5,2,2,0.7113402061855669,0.49489795918367346,0.3333333333333333,0.33666666666666667,0.2508591065292096,0.28865979381443296,0.6426735218508998,0.6666666666666667,2
1,2,2,0.845360824742268,0.5892857142857142,0.6666666666666665,0.2283333333333334,0.5292096219931272,0.29896907216494845,0.8508997429305913,0.5510204081632654,2
4,2,1,0.5773195876288659,0.5841836734693877,0.8888888888888888,0.26,0.5532646048109966,0.21649484536082475,0.5732647814910027,0.5102040816326531,2
0,2,2,0.7216494845360825,0.39540816326530615,0.5555555555555556,0.1316666666666667,0.436426116838488,0.6288659793814433,0.544987146529563,0.2448979591836735,2
5,1,2,0.07216494845360825,0.0510204081632653,0.7777777777777777,0.40833333333333344,0.003436426116838488,0.010309278350515464,0.06169665809768638,0.054421768707483,2
2,1,2,0.061855670103092786,0.07397959183673469,0.3333333333333333,0.02833333333333332,0.010309278350515464,0.05154639175257732,0.043701799485861184,0.06122448979591837,2
3,2,2,0.5051546391752577,0.45663265306122447,0.4444444444444445,0.15833333333333333,0.003436426116838488,0.41237113402061853,0.390745501285347,0.4285714285714286,2
2,2,1,0.05154639175257732,0.05867346938775509,0.5555555555555556,0.21500000000000008,0.054982817869415807,0.06701030927835051,0.06169665809768638,0.054421768707483,2
5,1,2,0.8865979381443299,0.568877551020408,0.4444444444444445,0.09500000000000008,0.27147766323024053,0.44329896907216493,0.4601542416452442,0.33333333333333337,2
3,2,1,0.16494845360824742,0.08418367346938775,0.8888888888888888,0.275,0.020618556701030927,0.02577319587628866,0.13110539845758357,0.17687074829931973,2
4,2,1,0.6804123711340205,0.3469387755102041,0.3333333333333333,0.29833333333333334,0.4020618556701031,0.4690721649484536,0.6529562982005142,0.653061224489796,2
3,1,2,0.14432989690721648,0.13265306122448978,0.5555555555555556,0.20833333333333337,0.020618556701030927,0.041237113402061855,0.13110539845758357,0.06122448979591837,2
5,2,1,0.20618556701030927,0.16326530612244897,0.2222222222222222,0.13666666666666671,0.15120274914089346,0.06701030927835051,0.21336760925449874,0.07482993197278912,2
0,1,2,0.0,0.01020408163265306,0.3333333333333333,0.3350000000000001,0.017182130584192438,0.010309278350515464,0.010282776349614397,0.006802721088435375,2
4,2,2,0.6597938144329897,0.4362244897959184,1.0,0.3433333333333334,0.08934707903780069,0.5154639175257731,0.6580976863753214,0.489795918367347,2
5,2,2,0.04123711340206185,0.030612244897959183,0.6666666666666665,0.405,0.010309278350515464,0.04639175257731959,0.04627249357326478,0.020408163265306124,2
5,1,2,0.18556701030927833,0.15051020408163263,0.8888888888888888,0.17000000000000004,0.1374570446735395,0.10824742268041238,0.17737789203084833,0.07482993197278912,2
1,2,1,0.5154639175257731,0.4846938775510204,0.3333333333333333,0.30166666666666675,0.49140893470790376,0.4896907216494845,0.4755784061696658,0.28571428571428575,2
2,2,2,0.1134020618556701,0.10714285714285714,0.2222222222222222,0.19166666666666676,0.0,0.04639175257731959,0.06683804627249357,0.0816326530612245,2
3,2,2,0.9484536082474226,0.885204081632653,0.7777777777777777,0.41333333333333344,0.6254295532646048,0.2268041237113402,0.9203084832904885,0.326530612244898,2
5,2,1,0.9999999999999999,0.8418367346938774,0.2222222222222222,0.10666666666666669,0.18213058419243985,0.9639175257731959,0.7069408740359898,0.5646258503401361,2
3,1,1,0.3917525773195876,0.2627551020408163,0.4444444444444445,0.030000000000000027,0.05154639175257732,0.26288659793814434,0.19794344473007713,0.33333333333333337,2
3,2,2,0.979381443298969,0.5178571428571428,0.7777777777777777,0.3733333333333334,0.831615120274914,0.5721649484536082,0.6966580976863754,0.41496598639455784,2
1,1,2,0.16494845360824742,0.15816326530612243,0.2222222222222222,0.4,0.0859106529209622,0.16494845360824742,0.12082262210796914,0.07482993197278912,2
4,2,1,0.9175257731958762,0.8903061224489796,0.2222222222222222,0.06833333333333336,0.034364261168384876,0.015463917525773195,0.5861182519280206,0.5578231292517007,2
2,2,1,0.7422680412371133,0.711734693877551,0.3333333333333333,0.1266666666666667,0.7525773195876289,0.25773195876288657,0.43958868894601544,0.35374149659863946,2
4,2,1,0.6597938144329897,0.35714285714285715,0.3333333333333333,0.1183333333333334,0.3711340206185567,0.4896907216494845,0.46786632390745503,0.5034013605442177,2
5,2,1,0.22680412371134018,0.211734693877551,0.3333333333333333,0.015000000000000013,0.017182130584192438,0.03092783505154639,0.13881748071979436,0.1904761904761905,2
5,1,2,0.3711340206185567,0.3469387755102041,0.5555555555555556,0.39,0.16151202749140894,0.14948453608247422,0.20308483290488433,0.1904761904761905,2
1,2,2,0.7422680412371133,0.4974489795918367,0.8888888888888888,0.2633333333333334,0.4329896907216495,0.31958762886597936,0.7043701799485862,0.272108843537415,2
1,2,2,0.9072164948453607,0.711734693877551,0.7777777777777777,0.04500000000000004,0.058419243986254296,0.11855670103092783,0.609254498714653,0.761904761904762,2
3,1,2,0.9278350515463917,0.6836734693877551,0.5555555555555556,0.010000000000000009,0.1993127147766323,0.5927835051546392,0.712082262210797,0.653061224489796,2
4,2,1,0.8556701030927835,0.7295918367346939,1.0,0.2583333333333334,0.5223367697594502,0.29896907216494845,0.5706940874035991,0.6394557823129252,2
3,1,1,0.4639175257731959,0.4107142857142857,0.4444444444444445,0.030000000000000027,0.3917525773195876,0.4175257731958763,0.4087403598971722,0.29251700680272114,2
4,2,1,0.9896907216494845,0.5331632653061223,1.0,0.09166666666666667,0.7560137457044673,0.4587628865979381,0.8097686375321338,0.979591836734694,2
2,2,1,0.3711340206185567,0.21938775510204078,0.7777777777777777,0.14833333333333343,0.006872852233676976,0.28865979381443296,0.30591259640102825,0.14965986394557823,2
2,1,1,0.6907216494845361,0.3903061224489796,0.2222222222222222,0.08666666666666667,0.4467353951890034,0.27319587628865977,0.5732647814910027,0.6802721088435375,2
1,2,1,0.7731958762886597,0.47959183673469385,0.4444444444444445,0.09166666666666667,0.38831615120274915,0.25257731958762886,0.5552699228791774,0.44897959183673475,2
5,2,1,0.15463917525773194,0.14540816326530612,0.8888888888888888,0.20000000000000007,0.017182130584192438,0.08247422680412371,0.08740359897172237,0.1564625850340136,2
2,2,2,0.8556701030927835,0.8265306122448979,0.8888888888888888,0.28500000000000003,0.4329896907216495,0.4845360824742268,0.8637532133676094,0.8503401360544218,2
0,2,2,0.30927835051546393,0.28061224489795916,0.2222222222222222,0.30666666666666675,0.12027491408934708,0.28350515463917525,0.21079691516709514,0.14285714285714288,2
4,2,1,0.3814432989690722,0.3086734693877551,0.5555555555555556,0.28833333333333333,0.21993127147766323,0.2422680412371134,0.32904884318766064,0.2585034013605442,2
4,1,1,0.4536082474226804,0.2729591836734694,0.0,0.31833333333333336,0.30927835051546393,0.20618556701030927,0.40616966580976865,0.2380952380952381,2
0,2,2,0.5154639175257731,0.3903061224489796,1.0,0.22333333333333338,0.4845360824742268,0.29896907216494845,0.45758354755784064,0.3741496598639456,2
3,2,1,0.09278350515463918,0.0816326530612245,0.5555555555555556,0.3383333333333334,0.10309278350515463,0.020618556701030927,0.048843187660668384,0.0816326530612245,2
3,2,1,0.8865979381443299,0.8749999999999999,0.3333333333333333,0.14333333333333342,0.5085910652920962,0.8505154639175257,0.4652956298200514,0.40816326530612246,2
3,1,1,0.07216494845360825,0.0816326530612245,0.1111111111111111,0.7833333333333334,0.024054982817869414,0.0,0.043701799485861184,0.04081632653061225,2
5,1,1,0.32989690721649484,0.288265306122449,0.7777777777777777,0.29833333333333334,0.3161512027491409,0.29381443298969073,0.2802056555269923,0.163265306122449,2
3,2,1,0.7010309278350515,0.40561224489795916,0.2222222222222222,0.13,0.6872852233676976,0.6494845360824743,0.5141388174807199,0.3741496598639456,2
0,2,1,0.9484536082474226,0.6811224489795917,0.4444444444444445,0.3933333333333334,0.15120274914089346,0.08762886597938144,0.8611825192802057,0.326530612244898,2
0,1,2,0.845360824742268,0.5178571428571428,0.4444444444444445,0.29500000000000004,0.05154639175257732,0.07731958762886598,0.634961439588689,0.8095238095238095,2
0,2,1,0.4123711340206186,0.4107142857142857,1.0,0.39833333333333343,0.32646048109965636,0.10824742268041238,0.2853470437017995,0.2108843537414966,2
2,2,2,0.1958762886597938,0.11224489795918367,0.0,0.41000000000000003,0.20618556701030927,0.16494845360824742,0.13881748071979436,0.10204081632653061,2
3,1,1,0.07216494845360825,0.05357142857142857,0.4444444444444445,0.31500000000000006,0.027491408934707903,0.0,0.06426735218508997,0.034013605442176874,2
2,2,2,0.8041237113402061,0.5025510204081632,0.0,0.33666666666666667,0.140893470790378,0.1134020618556701,0.8046272493573265,0.6734693877551021,2
3,1,2,0.9278350515463917,0.8673469387755102,0.8888888888888888,0.3716666666666667,0.8797250859106529,0.20618556701030927,0.7403598971722366,0.5986394557823129,2
5,2,2,0.9587628865979381,0.5586734693877551,1.0,0.08666666666666667,0.8419243986254296,0.0,0.7840616966580978,0.4761904761904762,2
5,2,2,0.5154639175257731,0.30357142857142855,1.0,0.3550000000000001,0.46048109965635736,0.10309278350515463,0.4241645244215938,0.3673469387755102,2
3,1,2,0.8865979381443299,0.5127551020408163,0.3333333333333333,0.30500000000000005,0.10996563573883161,0.5876288659793815,0.7172236503856042,0.8027210884353743,2
1,1,1,0.5876288659793814,0.41836734693877553,0.7777777777777777,0.01333333333333342,0.1993127147766323,0.4536082474226804,0.4832904884318766,0.36054421768707484,2
5,1,1,0.3814432989690722,0.3877551020408163,0.5555555555555556,0.22166666666666668,0.32646048109965636,0.27835051546391754,0.19537275064267354,0.3129251700680272,2
1,1,2,0.6907216494845361,0.5663265306122448,0.8888888888888888,0.17166666666666675,0.027491408934707903,0.4329896907216495,0.4267352185089974,0.4285714285714286,2
0,1,1,0.26804123711340205,0.1913265306122449,0.4444444444444445,0.17500000000000004,0.26804123711340205,0.12886597938144329,0.17480719794344474,0.23129251700680273,2
3,1,1,0.6804123711340205,0.49999999999999994,0.4444444444444445,0.3600000000000001,0.549828178694158,0.30927835051546393,0.660668380462725,0.5782312925170069,2
4,2,1,0.04123711340206185,0.038265306122448974,0.3333333333333333,0.19500000000000006,0.058419243986254296,0.03608247422680412,0.038560411311053984,0.054421768707483,2
1,2,2,0.4639175257731959,0.3494897959183674,0.2222222222222222,0.28,0.38831615120274915,0.09278350515463918,0.2647814910025707,0.3129251700680272,2
5,2,2,0.3917525773195876,0.3469387755102041,0.2222222222222222,0.3833333333333334,0.20618556701030927,0.28865979381443296,0.31362467866323906,0.40816326530612246,2
1,2,1,0.7731958762886597,0.6428571428571428,0.5555555555555556,0.41500000000000004,0.6219931271477663,0.5463917525773195,0.519280205655527,0.4761904761904762,2
5,2,1,0.422680412371134,0.22959183673469385,0.4444444444444445,0.25,0.07216494845360824,0.34536082474226804,0.2493573264781491,0.27891156462585037,2
1,1,1,0.5773195876288659,0.4897959183673469,1.0,0.21833333333333338,0.4742268041237113,0.25773195876288657,0.39331619537275064,0.22448979591836737,2
3,1,1,0.3505154639175258,0.2653061224489796,0.7777777777777777,0.020000000000000018,0.07903780068728522,0.08247422680412371,0.32904884318766064,0.35374149659863946,2
0,2,1,0.27835051546391754,0.18622448979591835,0.3333333333333333,0.033333333333333326,0.274914089347079,0.28865979381443296,0.23907455012853474,0.2108843537414966,2
0,1,2,0.8865979381443299,0.5076530612244897,0.1111111111111111,0.22166666666666668,0.549828178694158,0.21649484536082475,0.776349614395887,0.8435374149659864,2
1,2,1,0.010309278350515462,0.017857142857142856,0.4444444444444445,0.21833333333333338,0.013745704467353952,0.02577319587628866,0.015424164524421594,0.006802721088435375,2
5,2,1,0.8659793814432989,0.7295918367346939,0.3333333333333333,0.3600000000000001,0.3402061855670103,0.09278350515463918,0.7686375321336761,0.46258503401360546,2
2,2,1,0.3402061855670103,0.29846938775510207,0.6666666666666665,0.29333333333333333,0.037800687285223365,0.35051546391752575,0.3110539845758355,0.19727891156462588,2
2,2,2,0.3195876288659794,0.1607142857142857,0.2222222222222222,0.05166666666666675,0.21649484536082475,0.10309278350515463,0.22107969151670953,0.1836734693877551,2
3,2,2,0.12371134020618556,0.09693877551020408,0.3333333333333333,0.2583333333333334,0.10309278350515463,0.07216494845360824,0.06683804627249357,0.14285714285714288,2
3,1,2,0.9690721649484535,0.49999999999999994,0.6666666666666665,0.2533333333333334,0.14432989690721648,0.8350515463917526,0.724935732647815,0.44897959183673475,2
2,1,2,0.845360824742268,0.8392857142857142,0.6666666666666665,0.29000000000000004,0.6735395189003436,0.7731958762886598,0.6452442159383034,0.7823129251700681,2
4,1,2,0.5876288659793814,0.42091836734693877,0.3333333333333333,0.30166666666666675,0.23711340206185566,0.5876288659793815,0.49357326478149105,0.22448979591836737,2
4,2,1,0.21649484536082472,0.1913265306122449,0.3333333333333333,0.4,0.05154639175257732,0.17525773195876287,0.11311053984575835,0.1904761904761905,2
2,2,1,0.3814432989690722,0.28061224489795916,0.5555555555555556,0.3600000000000001,0.10652920962199312,0.0,0.2596401028277635,0.3129251700680272,2
0,2,2,0.7835051546391752,0.7270408163265305,0.5555555555555556,0.275,0.16151202749140894,0.3865979381443299,0.7326478149100257,0.5034013605442177,2
4,2,2,0.0,0.007653061224489796,0.4444444444444445,0.17333333333333334,0.0,0.005154639175257732,0.0025706940874035992,0.0,2
0,2,1,0.4639175257731959,0.2627551020408163,1.0,0.3533333333333334,0.28865979381443296,0.20618556701030927,0.30848329048843187,0.4761904761904762,2
3,2,1,0.8247422680412371,0.5178571428571428,0.4444444444444445,0.2350000000000001,0.5532646048109966,0.5876288659793815,0.7403598971722366,0.41496598639455784,2
5,2,2,0.16494845360824742,0.17091836734693877,0.8888888888888888,0.2766666666666667,0.08934707903780069,0.10824742268041238,0.14652956298200515,0.1292517006802721,2
3,1,1,0.30927835051546393,0.211734693877551,0.0,0.21166666666666667,0.13402061855670103,0.09278350515463918,0.17480719794344474,0.3197278911564626,2
1,1,1,0.3917525773195876,0.24999999999999997,0.7777777777777777,0.2516666666666667,0.24054982817869416,0.20103092783505155,0.35989717223650386,0.2653061224489796,2
2,2,2,0.6804123711340205,0.5918367346938774,0.5555555555555556,0.06833333333333336,0.6632302405498282,0.6082474226804123,0.35989717223650386,0.5782312925170069,2
5,1,2,0.8659793814432989,0.5280612244897959,0.3333333333333333,0.275,0.4020618556701031,0.768041237113402,0.49357326478149105,0.6734693877551021,2
1,1,1,0.36082474226804123,0.3137755102040816,0.4444444444444445,0.20666666666666667,0.18556701030927836,0.05670103092783505,0.35732647814910024,0.29931972789115646,2
4,1,2,0.4123711340206186,0.42091836734693877,0.2222222222222222,0.135,0.32989690721649484,0.1958762886597938,0.37275064267352187,0.40136054421768713,2
5,1,1,0.8041237113402061,0.7066326530612245,0.4444444444444445,0.2483333333333334,0.6357388316151202,0.07731958762886598,0.43958868894601544,0.2653061224489796,2
0,2,2,0.18556701030927833,0.17091836734693877,0.2222222222222222,0.6100000000000001,0.0,0.06185567010309278,0.10282776349614396,0.09523809523809525,2
3,2,1,0.6701030927835051,0.39540816326530615,0.1111111111111111,0.2416666666666667,0.36082474226804123,0.3917525773195876,0.35475578406169667,0.6190476190476191,2
4,2,2,0.7938144329896907,0.43112244897959184,0.6666666666666665,0.030000000000000027,0.4879725085910653,0.4896907216494845,0.5886889460154242,0.6122448979591837,2
0,1,1,0.8247422680412371,0.5229591836734693,0.6666666666666665,0.12,0.13058419243986255,0.005154639175257732,0.6632390745501286,0.35374149659863946,2
1,2,1,0.9072164948453607,0.8137755102040816,0.7777777777777777,0.28,0.15463917525773196,0.845360824742268,0.7275064267352186,0.7414965986394558,2
2,2,2,0.8762886597938143,0.7066326530612245,0.5555555555555556,0.405,0.5807560137457044,0.30927835051546393,0.5809768637532134,0.45578231292517013,2
1,2,1,0.9484536082474226,0.7525510204081632,0.4444444444444445,0.1283333333333334,0.8281786941580755,0.9536082474226804,0.7866323907455014,0.7959183673469389,2
4,1,1,0.9587628865979381,0.5918367346938774,0.6666666666666665,0.13333333333333341,0.7869415807560137,0.34536082474226804,0.6375321336760926,0.49659863945578236,2
2,2,1,0.49484536082474223,0.4413265306122449,1.0,0.275,0.21305841924398625,0.26804123711340205,0.41645244215938304,0.35374149659863946,2
5,2,1,0.9484536082474226,0.8928571428571428,0.7777777777777777,0.0033333333333334103,0.140893470790378,0.6443298969072164,0.9434447300771209,0.8775510204081634,2
1,1,2,0.21649484536082472,0.1607142857142857,0.0,0.09500000000000008,0.2027491408934708,0.010309278350515464,0.14652956298200515,0.14965986394557823,2
5,2,2,0.422680412371134,0.3622448979591837,0.5555555555555556,0.0033333333333334103,0.42955326460481097,0.22164948453608246,0.31362467866323906,0.34693877551020413,2
2,1,1,0.061855670103092786,0.07397959183673469,0.4444444444444445,0.4733333333333334,0.0,0.010309278350515464,0.04627249357326478,0.04761904761904762,2
4,1,2,0.5360824742268041,0.39285714285714285,0.8888888888888888,0.2533333333333334,0.47079037800687284,0.13402061855670103,0.41645244215938304,0.44897959183673475,2
5,1,2,0.36082474226804123,0.17857142857142855,0.8888888888888888,0.06500000000000006,0.31958762886597936,0.005154639175257732,0.3496143958868895,0.36054421768707484,2
3,1,2,0.03092783505154639,0.017857142857142856,1.0,0.3350000000000001,0.027491408934707903,0.041237113402061855,0.015424164524421594,0.01360544217687075,2
5,1,1,0.9278350515463917,0.7423469387755102,0.3333333333333333,0.030000000000000027,0.6185567010309279,0.30412371134020616,0.8611825192802057,0.3673469387755102,2
3,2,2,0.7525773195876289,0.7142857142857142,0.5555555555555556,0.11166666666666669,0.3161512027491409,0.5824742268041236,0.5758354755784062,0.4761904761904762,2
5,1,2,0.7113402061855669,0.4744897959183673,0.5555555555555556,0.10000000000000009,0.3676975945017182,0.05670103092783505,0.5012853470437019,0.5782312925170069,2
3,1,1,0.15463917525773194,0.1096938775510204,0.5555555555555556,0.14166666666666672,0.05154639175257732,0.06701030927835051,0.12596401028277637,0.11564625850340136,2
0,1,1,0.6082474226804123,0.586734693877551,0.5555555555555556,0.29666666666666675,0.13058419243986255,0.11855670103092783,0.4473007712082262,0.33333333333333337,2
1,1,1,0.1958762886597938,0.18877551020408162,0.7777777777777777,0.04500000000000004,0.1718213058419244,0.02577319587628866,0.11311053984575835,0.1564625850340136,2
5,1,2,0.556701030927835,0.461734693877551,0.3333333333333333,0.14333333333333342,0.38831615120274915,0.34536082474226804,0.2827763496143959,0.380952380952381,2
0,1,1,0.09278350515463918,0.06377551020408163,0.8888888888888888,0.21833333333333338,0.017182130584192438,0.015463917525773195,0.10282776349614396,0.09523809523809525,2
2,1,2,0.5463917525773195,0.36989795918367346,0.3333333333333333,0.10666666666666669,0.4467353951890034,0.23195876288659792,0.3161953727506427,0.30612244897959184,2
4,2,1,0.9381443298969071,0.693877551020408,0.8888888888888888,0.06333333333333335,0.7388316151202748,0.02577319587628866,0.8894601542416454,0.44897959183673475,2
3,2,1,0.44329896907216493,0.28316326530612246,0.3333333333333333,0.15166666666666673,0.2920962199312715,0.35051546391752575,0.24678663239074553,0.30612244897959184,2
1,2,1,0.3505154639175258,0.25510204081632654,0.5555555555555556,0.3933333333333334,0.23367697594501718,0.02577319587628866,0.30591259640102825,0.1836734693877551,2
1,1,1,0.8659793814432989,0.7040816326530611,1.0,0.19166666666666676,0.41924398625429554,0.7628865979381443,0.6889460154241646,0.5374149659863946,2
3,1,1,0.27835051546391754,0.14030612244897958,0.5555555555555556,0.08833333333333337,0.28865979381443296,0.13402061855670103,0.2519280205655527,0.2108843537414966,2
2,2,1,0.05154639175257732,0.03571428571428571,0.4444444444444445,0.39833333333333343,0.04810996563573883,0.05154639175257732,0.04113110539845759,0.06122448979591837,2
